engine,scale_factor,template,mode,query_id,repetition,time,status
virtuoso,0.563,10,construct_base_non_aggregate,q001,1,10.225050586974248,200
virtuoso,0.563,10,construct_base_non_aggregate,q002,1,10.186172405956313,200
virtuoso,0.563,10,construct_base_non_aggregate,q003,1,10.148126574000344,200
virtuoso,0.563,10,construct_base_non_aggregate,q004,1,9.847618837025948,200
virtuoso,0.563,10,construct_base_non_aggregate,q005,1,9.783447116031311,200
virtuoso,0.563,10,construct_base_non_aggregate,q006,1,10.141155999037437,200
virtuoso,0.563,10,construct_base_non_aggregate,q007,1,10.28563125396613,200
virtuoso,0.563,10,construct_base_non_aggregate,q008,1,10.102013007970527,200
virtuoso,0.563,10,construct_base_non_aggregate,q009,1,10.052157436031848,200
virtuoso,0.563,10,construct_base_non_aggregate,q010,1,10.231925045954995,200
virtuoso,0.563,10,construct_base_non_aggregate,q001,2,10.318710980005562,200
virtuoso,0.563,10,construct_base_non_aggregate,q002,2,10.203842431074008,200
virtuoso,0.563,10,construct_base_non_aggregate,q003,2,10.141420822008513,200
virtuoso,0.563,10,construct_base_non_aggregate,q004,2,9.864436705014668,200
virtuoso,0.563,10,construct_base_non_aggregate,q005,2,9.934483489021659,200
virtuoso,0.563,10,construct_base_non_aggregate,q006,2,10.173780219978653,200
virtuoso,0.563,10,construct_base_non_aggregate,q007,2,10.29785303096287,200
virtuoso,0.563,10,construct_base_non_aggregate,q008,2,10.233257851097733,200
virtuoso,0.563,10,construct_base_non_aggregate,q009,2,10.06023077701684,200
virtuoso,0.563,10,construct_base_non_aggregate,q010,2,10.334322654060088,200
virtuoso,0.563,10,construct_base_non_aggregate,q001,3,10.242742292000912,200
virtuoso,0.563,10,construct_base_non_aggregate,q002,3,10.212983296019956,200
virtuoso,0.563,10,construct_base_non_aggregate,q003,3,10.192160859005526,200
virtuoso,0.563,10,construct_base_non_aggregate,q004,3,9.849966414039955,200
virtuoso,0.563,10,construct_base_non_aggregate,q005,3,9.805271608987823,200
virtuoso,0.563,10,construct_base_non_aggregate,q006,3,10.107629493926652,200
virtuoso,0.563,10,construct_base_non_aggregate,q007,3,10.342389725032263,200
virtuoso,0.563,10,construct_base_non_aggregate,q008,3,10.084578642970882,200
virtuoso,0.563,10,construct_base_non_aggregate,q009,3,10.00130999297835,200
virtuoso,0.563,10,construct_base_non_aggregate,q010,3,10.271586360991932,200
virtuoso,0.563,10,construct_base_non_aggregate,q001,4,10.246879386017099,200
virtuoso,0.563,10,construct_base_non_aggregate,q002,4,10.242283563944511,200
virtuoso,0.563,10,construct_base_non_aggregate,q003,4,10.18375544110313,200
virtuoso,0.563,10,construct_base_non_aggregate,q004,4,9.854135039029643,200
virtuoso,0.563,10,construct_base_non_aggregate,q005,4,9.9260644990718,200
virtuoso,0.563,10,construct_base_non_aggregate,q006,4,10.07438116602134,200
virtuoso,0.563,10,construct_base_non_aggregate,q007,4,10.218008336029015,200
virtuoso,0.563,10,construct_base_non_aggregate,q008,4,10.159672413952649,200
virtuoso,0.563,10,construct_base_non_aggregate,q009,4,10.060640898998827,200
virtuoso,0.563,10,construct_base_non_aggregate,q010,4,10.153013390023261,200
virtuoso,0.563,10,construct_base_non_aggregate,q001,5,10.240025209030136,200
virtuoso,0.563,10,construct_base_non_aggregate,q002,5,10.114089019945823,200
virtuoso,0.563,10,construct_base_non_aggregate,q003,5,10.280350213986821,200
virtuoso,0.563,10,construct_base_non_aggregate,q004,5,9.821427262970246,200
virtuoso,0.563,10,construct_base_non_aggregate,q005,5,9.797602867009118,200
virtuoso,0.563,10,construct_base_non_aggregate,q006,5,10.13827101897914,200
virtuoso,0.563,10,construct_base_non_aggregate,q007,5,10.311525686993264,200
virtuoso,0.563,10,construct_base_non_aggregate,q008,5,10.186883229995146,200
virtuoso,0.563,10,construct_base_non_aggregate,q009,5,9.964571874006651,200
virtuoso,0.563,10,construct_base_non_aggregate,q010,5,10.169883255963214,200
