engine,scale_factor,template,mode,query_id,repetition,time,status
virtuoso,0.01,19,prov_naryrel_non_aggregate,q001,1,0.026735002000350505,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q002,1,0.02528021699981764,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q003,1,0.026355815993156284,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q004,1,0.026776640996104106,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q005,1,0.02576370001770556,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q006,1,0.02524495098623447,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q007,1,0.025350220006657764,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q008,1,0.02670462499372661,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q009,1,0.025651657982962206,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q010,1,0.025899476022459567,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q001,2,0.025772266002604738,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q002,2,0.02472220399067737,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q003,2,0.02613806599401869,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q004,2,0.026679036993300542,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q005,2,0.027383876993553713,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q006,2,0.024887325998861343,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q007,2,0.02579593099653721,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q008,2,0.025465245998930186,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q009,2,0.025115014985203743,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q010,2,0.026676412002416328,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q001,3,0.025279636000050232,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q002,3,0.02770027398946695,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q003,3,0.026383118994999677,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q004,3,0.02605041000060737,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q005,3,0.02622856601374224,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q006,3,0.02455539899528958,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q007,3,0.025727601983817294,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q008,3,0.025690161011880264,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q009,3,0.028407968988176435,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q010,3,0.026694485975895077,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q001,4,0.02573988400399685,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q002,4,0.025013153994223103,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q003,4,0.025567981007043272,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q004,4,0.02640613098628819,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q005,4,0.02557955199154094,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q006,4,0.026875487994402647,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q007,4,0.026061301003210247,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q008,4,0.025655003992142156,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q009,4,0.025621871987823397,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q010,4,0.026265216001775116,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q001,5,0.024726251984247938,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q002,5,0.024331747001269832,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q003,5,0.02626784099265933,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q004,5,0.027893899008631706,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q005,5,0.02508270399994217,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q006,5,0.025375356985023245,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q007,5,0.02599370401003398,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q008,5,0.02552641197689809,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q009,5,0.025122229009866714,200
virtuoso,0.01,19,prov_naryrel_non_aggregate,q010,5,0.02649148300406523,200
