engine,scale_factor,template,mode,query_id,repetition,time,status
fuseki,3.16,03,prov_naryrel,q001,1,37.00465498998528,200
fuseki,3.16,03,prov_naryrel,q002,1,35.32215583103243,200
fuseki,3.16,03,prov_naryrel,q003,1,35.67705576802837,200
fuseki,3.16,03,prov_naryrel,q004,1,32.504538452019915,200
fuseki,3.16,03,prov_naryrel,q005,1,31.877791472012177,200
fuseki,3.16,03,prov_naryrel,q006,1,39.5638636170188,200
fuseki,3.16,03,prov_naryrel,q007,1,34.05195737199392,200
fuseki,3.16,03,prov_naryrel,q008,1,33.00919218396302,200
fuseki,3.16,03,prov_naryrel,q009,1,34.304316468012985,200
fuseki,3.16,03,prov_naryrel,q010,1,36.232989231997635,200
fuseki,3.16,03,prov_naryrel,q001,2,31.730279562005308,200
fuseki,3.16,03,prov_naryrel,q002,2,36.33736622298602,200
fuseki,3.16,03,prov_naryrel,q003,2,33.8716401810525,200
fuseki,3.16,03,prov_naryrel,q004,2,34.62355847004801,200
fuseki,3.16,03,prov_naryrel,q005,2,31.545345160004217,200
fuseki,3.16,03,prov_naryrel,q006,2,32.86578166100662,200
fuseki,3.16,03,prov_naryrel,q007,2,32.22656863194425,200
fuseki,3.16,03,prov_naryrel,q008,2,32.114600606961176,200
fuseki,3.16,03,prov_naryrel,q009,2,34.71495592396241,200
fuseki,3.16,03,prov_naryrel,q010,2,33.54714954900555,200
fuseki,3.16,03,prov_naryrel,q001,3,31.904090597003233,200
fuseki,3.16,03,prov_naryrel,q002,3,34.08214311802294,200
fuseki,3.16,03,prov_naryrel,q003,3,34.46034002699889,200
fuseki,3.16,03,prov_naryrel,q004,3,30.801834470999893,200
fuseki,3.16,03,prov_naryrel,q005,3,31.444016489956994,200
fuseki,3.16,03,prov_naryrel,q006,3,33.19222357700346,200
fuseki,3.16,03,prov_naryrel,q007,3,35.27353841101285,200
fuseki,3.16,03,prov_naryrel,q008,3,33.14098185999319,200
fuseki,3.16,03,prov_naryrel,q009,3,34.05157971003791,200
fuseki,3.16,03,prov_naryrel,q010,3,33.16377228702186,200
fuseki,3.16,03,prov_naryrel,q001,4,32.18918039801065,200
fuseki,3.16,03,prov_naryrel,q002,4,33.65275057795225,200
fuseki,3.16,03,prov_naryrel,q003,4,33.50331882497994,200
fuseki,3.16,03,prov_naryrel,q004,4,31.69899164896924,200
fuseki,3.16,03,prov_naryrel,q005,4,31.98825219500577,200
fuseki,3.16,03,prov_naryrel,q006,4,32.41676647000713,200
fuseki,3.16,03,prov_naryrel,q007,4,31.352510415017605,200
fuseki,3.16,03,prov_naryrel,q008,4,30.959638283005916,200
fuseki,3.16,03,prov_naryrel,q009,4,33.5271837739856,200
fuseki,3.16,03,prov_naryrel,q010,4,33.92741329403361,200
fuseki,3.16,03,prov_naryrel,q001,5,31.57087441603653,200
fuseki,3.16,03,prov_naryrel,q002,5,33.31300049100537,200
fuseki,3.16,03,prov_naryrel,q003,5,35.661998025956564,200
fuseki,3.16,03,prov_naryrel,q004,5,32.69786988198757,200
fuseki,3.16,03,prov_naryrel,q005,5,31.69697647698922,200
fuseki,3.16,03,prov_naryrel,q006,5,32.90377100300975,200
fuseki,3.16,03,prov_naryrel,q007,5,32.327986191026866,200
fuseki,3.16,03,prov_naryrel,q008,5,31.165102370956447,200
fuseki,3.16,03,prov_naryrel,q009,5,33.274002797028515,200
fuseki,3.16,03,prov_naryrel,q010,5,33.35024338500807,200
