engine,scale_factor,template,mode,query_id,repetition,time,status
virtuoso,10,06,prov_naryrel_non_aggregate,q001,1,36.93048229184933,200
virtuoso,10,06,prov_naryrel_non_aggregate,q002,1,37.81445782398805,200
virtuoso,10,06,prov_naryrel_non_aggregate,q003,1,37.79083159705624,200
virtuoso,10,06,prov_naryrel_non_aggregate,q004,1,37.01224493701011,200
virtuoso,10,06,prov_naryrel_non_aggregate,q005,1,42.628231031121686,200
virtuoso,10,06,prov_naryrel_non_aggregate,q006,1,37.539724755100906,200
virtuoso,10,06,prov_naryrel_non_aggregate,q007,1,37.90607398096472,200
virtuoso,10,06,prov_naryrel_non_aggregate,q008,1,42.53120360081084,200
virtuoso,10,06,prov_naryrel_non_aggregate,q009,1,38.26594777801074,200
virtuoso,10,06,prov_naryrel_non_aggregate,q010,1,38.09643555409275,200
virtuoso,10,06,prov_naryrel_non_aggregate,q001,2,37.03415350103751,200
virtuoso,10,06,prov_naryrel_non_aggregate,q002,2,37.77745100413449,200
virtuoso,10,06,prov_naryrel_non_aggregate,q003,2,37.85869274288416,200
virtuoso,10,06,prov_naryrel_non_aggregate,q004,2,37.00886239600368,200
virtuoso,10,06,prov_naryrel_non_aggregate,q005,2,42.53835866204463,200
virtuoso,10,06,prov_naryrel_non_aggregate,q006,2,37.983866506954655,200
virtuoso,10,06,prov_naryrel_non_aggregate,q007,2,38.192424366949126,200
virtuoso,10,06,prov_naryrel_non_aggregate,q008,2,42.40396756492555,200
virtuoso,10,06,prov_naryrel_non_aggregate,q009,2,37.71162678091787,200
virtuoso,10,06,prov_naryrel_non_aggregate,q010,2,38.1045137909241,200
virtuoso,10,06,prov_naryrel_non_aggregate,q001,3,37.383657993981615,200
virtuoso,10,06,prov_naryrel_non_aggregate,q002,3,37.689030369976535,200
virtuoso,10,06,prov_naryrel_non_aggregate,q003,3,37.947616457007825,200
virtuoso,10,06,prov_naryrel_non_aggregate,q004,3,37.30463492311537,200
virtuoso,10,06,prov_naryrel_non_aggregate,q005,3,42.61593646602705,200
virtuoso,10,06,prov_naryrel_non_aggregate,q006,3,38.37601525313221,200
virtuoso,10,06,prov_naryrel_non_aggregate,q007,3,38.36692337598652,200
virtuoso,10,06,prov_naryrel_non_aggregate,q008,3,42.70114805200137,200
virtuoso,10,06,prov_naryrel_non_aggregate,q009,3,38.091450395062566,200
virtuoso,10,06,prov_naryrel_non_aggregate,q010,3,38.31229628412984,200
virtuoso,10,06,prov_naryrel_non_aggregate,q001,4,37.32400609506294,200
virtuoso,10,06,prov_naryrel_non_aggregate,q002,4,37.90289399120957,200
virtuoso,10,06,prov_naryrel_non_aggregate,q003,4,38.00925004784949,200
virtuoso,10,06,prov_naryrel_non_aggregate,q004,4,37.23912863479927,200
virtuoso,10,06,prov_naryrel_non_aggregate,q005,4,43.46779984002933,200
virtuoso,10,06,prov_naryrel_non_aggregate,q006,4,37.98266671504825,200
virtuoso,10,06,prov_naryrel_non_aggregate,q007,4,38.31328799203038,200
virtuoso,10,06,prov_naryrel_non_aggregate,q008,4,42.86120953108184,200
virtuoso,10,06,prov_naryrel_non_aggregate,q009,4,38.29227641806938,200
virtuoso,10,06,prov_naryrel_non_aggregate,q010,4,38.166648101992905,200
virtuoso,10,06,prov_naryrel_non_aggregate,q001,5,36.99651126819663,200
virtuoso,10,06,prov_naryrel_non_aggregate,q002,5,37.95891189412214,200
virtuoso,10,06,prov_naryrel_non_aggregate,q003,5,38.000955352094024,200
virtuoso,10,06,prov_naryrel_non_aggregate,q004,5,37.14082066202536,200
virtuoso,10,06,prov_naryrel_non_aggregate,q005,5,42.57249415386468,200
virtuoso,10,06,prov_naryrel_non_aggregate,q006,5,37.86557874898426,200
virtuoso,10,06,prov_naryrel_non_aggregate,q007,5,38.5153943260666,200
virtuoso,10,06,prov_naryrel_non_aggregate,q008,5,42.47451598290354,200
virtuoso,10,06,prov_naryrel_non_aggregate,q009,5,38.08252366702072,200
virtuoso,10,06,prov_naryrel_non_aggregate,q010,5,38.26029929984361,200
